tSample,LX,LY,LPupil,RX,RY,RPupil
1871128,1922.7,1126.8,838.0,,,
1871132,1922.9,1125.2,838.0,,,
1871136,1923.0,1124.7,838.0,,,
1871140,1922.7,1124.1,839.0,,,
1871144,1922.2,1123.1,840.0,,,
1871148,1921.5,1121.3,840.0,,,
1871152,1920.4,1119.4,842.0,,,
1871156,1919.6,1118.2,843.0,,,
1871160,1918.9,1117.6,844.0,,,
1871164,1918.2,1117.2,844.0,,,
1871168,1917.5,1117.0,844.0,,,
1871172,1916.7,1116.8,844.0,,,
1871176,1915.9,1115.7,844.0,,,
1871180,1915.3,1114.4,846.0,,,
1871184,1914.8,1112.7,847.0,,,
1871188,1913.8,1111.3,848.0,,,
1871192,1912.4,1110.0,849.0,,,
1871196,1910.9,1108.5,849.0,,,
1871200,1910.1,1106.3,850.0,,,
1871204,1910.1,1103.9,850.0,,,
1871208,1910.1,1101.9,851.0,,,
1871212,1909.8,1100.5,852.0,,,
1871216,1909.1,1100.2,853.0,,,
1871220,1908.1,1099.7,855.0,,,
1871224,1907.7,1099.1,856.0,,,
1871228,1907.9,1098.8,857.0,,,
1871232,1908.1,1098.7,857.0,,,
1871236,1908.3,1098.3,857.0,,,
1871240,1908.4,1097.8,857.0,,,
1871244,1908.8,1097.0,857.0,,,
1871248,1909.6,1097.0,858.0,,,
1871252,1910.4,1097.5,859.0,,,
1871256,1911.0,1098.3,859.0,,,
1871260,1911.1,1099.0,859.0,,,
1871264,1910.6,1099.3,859.0,,,
1871268,1909.9,1099.5,859.0,,,
1871272,1909.5,1101.3,860.0,,,
1871276,1909.5,1102.9,860.0,,,
1871280,1909.3,1104.4,860.0,,,
1871284,1908.5,1106.1,860.0,,,
1871288,1907.4,1107.4,859.0,,,
1871292,1906.5,1108.5,859.0,,,
1871296,1906.4,1109.5,859.0,,,
1871300,1906.5,1110.2,859.0,,,
1871304,1906.8,1111.0,859.0,,,
1871308,1907.3,1112.0,859.0,,,
1871312,1908.5,1113.3,860.0,,,
1871316,1910.3,1114.9,860.0,,,
1871320,1912.8,1115.7,860.0,,,
1871324,1914.4,1115.9,860.0,,,
1871328,1915.3,1115.7,860.0,,,
1871332,1915.0,1115.6,860.0,,,
1871336,1914.5,1116.0,860.0,,,
1871340,1913.9,1115.9,861.0,,,
1871344,1913.4,1115.9,861.0,,,
1871348,1912.4,1115.5,861.0,,,
1871352,1911.7,1114.8,862.0,,,
1871356,1911.0,1114.0,862.0,,,
1871360,1910.5,1113.1,863.0,,,
1871364,1910.1,1113.3,863.0,,,
1871368,1910.1,1113.6,864.0,,,
1871372,1910.1,1113.9,865.0,,,
1871376,1910.5,1113.3,865.0,,,
1871380,1911.1,1112.7,866.0,,,
1871384,1911.7,1112.6,866.0,,,
1871388,1912.3,1112.9,866.0,,,
1871392,1912.7,1113.9,866.0,,,
1871396,1912.9,1114.4,866.0,,,
1871400,1913.1,1114.8,867.0,,,
1871404,1913.4,1114.5,867.0,,,
1871408,1913.8,1114.1,867.0,,,
1871412,1914.5,1113.5,868.0,,,
1871416,1915.2,1113.2,868.0,,,
1871420,1915.4,1114.5,869.0,,,
1871424,1915.2,1116.6,870.0,,,
1871428,1914.8,1118.8,870.0,,,
1871432,1915.3,1120.5,870.0,,,
1871436,1916.5,1120.6,871.0,,,
1871440,1917.7,1120.5,871.0,,,
1871444,1918.2,1120.3,872.0,,,
1871448,1918.2,1119.7,872.0,,,
1871452,1917.4,1119.3,873.0,,,
1871456,1917.0,1118.9,874.0,,,
1871460,1917.0,1119.0,875.0,,,
1871464,1917.3,1119.6,875.0,,,
1871468,1917.8,1120.6,876.0,,,
1871472,1918.0,1122.0,875.0,,,
1871476,1918.4,1123.3,875.0,,,
1871480,1919.0,1123.8,875.0,,,
1871484,1919.1,1122.8,875.0,,,
1871488,1918.6,1121.3,875.0,,,
1871492,1917.7,1119.6,876.0,,,
1871496,1916.8,1118.3,877.0,,,
1871500,1917.2,1119.0,878.0,,,
1871504,1918.2,1119.7,879.0,,,
1871508,1919.4,1120.4,880.0,,,
1871512,1920.2,1120.0,881.0,,,
1871516,1920.3,1119.1,881.0,,,
1871520,1920.0,1118.7,882.0,,,
1871524,1919.2,1118.8,882.0,,,
1871528,1918.4,1117.5,882.0,,,
1871532,1917.8,1115.1,882.0,,,
1871536,1917.5,1112.4,882.0,,,
1871540,1917.5,1110.5,883.0,,,
1871544,1917.5,1109.8,883.0,,,
1871548,1917.4,1109.3,884.0,,,
1871552,1917.0,1108.6,885.0,,,
1871556,1916.7,1108.0,886.0,,,
1871560,1916.9,1106.6,887.0,,,
1871564,1918.0,1101.9,889.0,,,
1871568,1919.6,1092.5,894.0,,,
1871572,1921.5,1075.5,901.0,,,
1871576,1924.0,1048.1,914.0,,,
1871580,1927.1,1023.7,925.0,,,
1871584,1931.4,1017.1,928.0,,,
1871588,1941.2,1075.7,910.0,,,
1871592,1953.0,1295.1,846.0,,,
1871596,1934.7,1715.2,737.0,,,
1871600,1832.2,2449.1,566.0,,,
1871604,1658.8,3270.0,400.0,,,
1871608,1509.5,3270.0,296.0,,,
1871612,,,0.0,,,
1871616,,,0.0,,,
1871620,,,0.0,,,
1871624,,,0.0,,,
1871628,,,0.0,,,
1871632,,,0.0,,,
1871636,,,0.0,,,
1871640,,,0.0,,,
1871644,,,0.0,,,
1871648,,,0.0,,,
1871652,,,0.0,,,
1871656,,,0.0,,,
1871660,,,0.0,,,
1871664,,,0.0,,,
1871668,,,0.0,,,
1871672,,,0.0,,,
1871676,,,0.0,,,
1871680,,,0.0,,,
1871684,,,0.0,,,
1871688,,,0.0,,,
1871692,,,0.0,,,
1871696,,,0.0,,,
1871700,,,0.0,,,
1871704,,,0.0,,,
1871708,,,0.0,,,
1871712,,,0.0,,,
1871716,,,0.0,,,
1871720,,,0.0,,,
1871724,,,0.0,,,
1871728,,,0.0,,,
1871732,,,0.0,,,
1871736,,,0.0,,,
1871740,,,0.0,,,
1871744,,,0.0,,,
1871748,,,0.0,,,
1871752,,,0.0,,,
1871756,,,0.0,,,
1871760,,,0.0,,,
1871764,,,0.0,,,
1871768,,,0.0,,,
1871772,,,0.0,,,
1871776,,,0.0,,,
1871780,,,0.0,,,
1871784,,,0.0,,,
1871788,1169.1,3270.0,212.0,,,
1871792,1170.0,3270.0,212.0,,,
1871796,1170.8,3270.0,212.0,,,
1871800,1212.3,3270.0,227.0,,,
1871804,1309.6,3270.0,266.0,,,
1871808,1494.5,2865.5,355.0,,,
1871812,1660.0,2459.0,447.0,,,
1871816,1783.2,2141.4,532.0,,,
1871820,1823.1,1938.4,577.0,,,
1871824,1837.7,1784.1,606.0,,,
1871828,1848.9,1636.3,636.0,,,
1871832,1857.2,1482.7,669.0,,,
1871836,1859.3,1339.3,701.0,,,
1871840,1852.6,1223.4,727.0,,,
1871844,1848.0,1137.6,745.0,,,
1871848,1844.3,1068.1,760.0,,,
1871852,1845.0,1013.8,772.0,,,
1871856,1848.3,968.0,782.0,,,
1871860,1850.1,935.4,788.0,,,
1871864,1850.0,911.5,792.0,,,
1871868,1848.3,895.9,793.0,,,
1871872,1847.0,887.4,791.0,,,
1871876,1845.9,882.2,787.0,,,
1871880,1845.2,877.6,784.0,,,
1871884,1845.1,874.0,782.0,,,
1871888,1844.8,873.5,781.0,,,
1871892,1843.7,875.2,776.0,,,
1871896,1842.2,876.6,772.0,,,
1871900,1840.5,876.8,770.0,,,
1871904,1839.0,877.4,769.0,,,
1871908,1838.0,880.1,769.0,,,
1871912,1836.9,886.0,766.0,,,
1871916,1836.0,892.3,762.0,,,
1871920,1835.1,896.0,759.0,,,
1871924,1834.4,898.4,755.0,,,
1871928,1834.0,900.2,753.0,,,
1871932,1834.3,903.1,750.0,,,
1871936,1835.2,905.8,748.0,,,
1871940,1836.4,906.8,747.0,,,
1871944,1837.4,907.6,745.0,,,
1871948,1838.1,909.1,743.0,,,
1871952,1838.5,911.2,739.0,,,
1871956,1838.9,914.6,734.0,,,
1871960,1839.2,917.7,730.0,,,
1871964,1839.5,921.4,727.0,,,
1871968,1840.3,924.4,726.0,,,
1871972,1841.2,925.9,726.0,,,
1871976,1841.8,927.5,726.0,,,
1871980,1841.5,928.9,725.0,,,
1871984,1840.8,930.0,724.0,,,
1871988,1840.8,931.6,723.0,,,
1871992,1841.3,932.3,721.0,,,
1871996,1843.4,934.6,719.0,,,
1872000,1845.5,935.7,717.0,,,
1872004,1847.0,936.4,715.0,,,
1872008,1847.6,938.7,713.0,,,
1872012,1846.7,943.9,711.0,,,
1872016,1845.6,949.9,709.0,,,
1872020,1844.8,956.6,708.0,,,
1872024,1844.1,961.9,708.0,,,
1872028,1843.8,966.1,706.0,,,
1872032,1843.3,972.8,704.0,,,
1872036,1842.8,979.4,702.0,,,
1872040,1843.1,981.6,700.0,,,
1872044,1844.0,979.5,699.0,,,
1872048,1845.3,974.1,698.0,,,
1872052,1846.5,970.1,698.0,,,
1872056,1846.6,970.5,697.0,,,
1872060,1845.5,972.7,697.0,,,
1872064,1843.2,971.0,696.0,,,
1872068,1841.4,967.8,696.0,,,
1872072,1840.5,964.2,695.0,,,
1872076,1841.8,961.5,694.0,,,
1872080,1842.6,963.4,693.0,,,
1872084,1842.4,965.1,692.0,,,
1872088,1841.4,967.3,690.0,,,
1872092,1840.8,970.9,688.0,,,
1872096,1840.5,975.8,687.0,,,
1872100,1839.7,980.4,687.0,,,
1872104,1839.0,983.4,687.0,,,
1872108,1838.8,983.7,688.0,,,
1872112,1840.7,983.3,690.0,,,
1872116,1843.0,983.7,691.0,,,
1872120,1844.7,984.4,691.0,,,
1872124,1844.7,985.4,691.0,,,
1872128,1844.1,987.2,692.0,,,
1872132,1843.5,990.2,692.0,,,
1872136,1843.5,992.8,692.0,,,
1872140,1844.2,992.9,692.0,,,
1872144,1845.0,991.2,692.0,,,
1872148,1845.8,988.4,693.0,,,
1872152,1846.6,986.6,693.0,,,
1872156,1846.8,984.1,692.0,,,
1872160,1847.2,981.8,690.0,,,
1872164,1847.1,980.5,689.0,,,
1872168,1846.9,978.7,689.0,,,
1872172,1846.6,975.2,691.0,,,
1872176,1846.2,972.0,693.0,,,
1872180,1846.1,971.1,695.0,,,
1872184,1845.6,973.7,698.0,,,
1872188,1844.9,976.8,699.0,,,
1872192,1844.2,978.6,700.0,,,
1872196,1843.5,978.0,700.0,,,
1872200,1842.9,977.1,700.0,,,
1872204,1842.4,977.7,700.0,,,
1872208,1842.4,979.6,700.0,,,
1872212,1843.3,980.8,700.0,,,
1872216,1844.7,981.8,700.0,,,
1872220,1846.2,983.5,701.0,,,
1872224,1847.2,986.2,703.0,,,
1872228,1847.6,989.0,704.0,,,
1872232,1847.7,990.0,704.0,,,
1872236,1847.5,989.4,704.0,,,
1872240,1847.6,987.2,704.0,,,
1872244,1848.0,985.2,705.0,,,
1872248,1848.8,984.3,706.0,,,
1872252,1849.4,985.0,706.0,,,
1872256,1849.3,987.1,707.0,,,
1872260,1848.8,988.6,708.0,,,
1872264,1848.7,988.3,709.0,,,
1872268,1849.2,986.0,711.0,,,
1872272,1850.2,983.1,713.0,,,
1872276,1851.1,979.7,714.0,,,
1872280,1851.0,975.2,716.0,,,
1872284,1849.9,971.4,717.0,,,
1872288,1849.6,969.2,718.0,,,
1872292,1849.0,970.3,718.0,,,
1872296,1847.9,974.5,719.0,,,
1872300,1846.5,978.1,721.0,,,
1872304,1844.7,980.3,724.0,,,
1872308,1843.9,980.2,727.0,,,
1872312,1844.1,980.2,728.0,,,
1872316,1844.5,981.7,730.0,,,
1872320,1844.9,984.3,730.0,,,
1872324,1845.3,987.4,731.0,,,
1872328,1845.9,989.1,731.0,,,
1872332,1846.1,989.3,732.0,,,
1872336,1845.2,985.9,733.0,,,
1872340,1844.0,981.3,734.0,,,
1872344,1842.8,976.7,736.0,,,
1872348,1842.8,974.4,739.0,,,
1872352,1843.6,975.9,743.0,,,
1872356,1843.6,980.4,746.0,,,
1872360,1843.0,984.5,748.0,,,
1872364,1841.9,988.6,750.0,,,
1872368,1841.2,989.6,752.0,,,
1872372,1840.4,988.9,753.0,,,
1872376,1838.9,987.1,754.0,,,
1872380,1837.5,985.2,756.0,,,
1872384,1836.1,983.7,759.0,,,
1872388,1835.4,983.4,761.0,,,
1872392,1834.7,983.6,763.0,,,
1872396,1833.7,983.7,765.0,,,
1872400,1832.8,983.5,768.0,,,
1872404,1832.0,982.8,770.0,,,
1872408,1831.7,981.9,772.0,,,
1872412,1831.8,980.4,772.0,,,
1872416,1832.6,979.6,773.0,,,
1872420,1833.4,979.3,773.0,,,
1872424,1834.3,979.1,775.0,,,
1872428,1834.8,977.4,777.0,,,
1872432,1835.1,973.2,779.0,,,
1872436,1835.3,968.9,781.0,,,
1872440,1835.5,965.4,782.0,,,
1872444,1836.1,964.7,783.0,,,
1872448,1837.1,964.3,785.0,,,
1872452,1838.4,961.8,786.0,,,
1872456,1839.5,958.0,786.0,,,
1872460,1840.3,954.5,786.0,,,
1872464,1840.8,952.4,787.0,,,
1872468,1840.4,951.0,788.0,,,
1872472,1839.4,950.4,790.0,,,
1872476,1838.4,950.1,792.0,,,
1872480,1837.9,947.7,794.0,,,
1872484,1838.0,945.5,796.0,,,
1872488,1838.4,943.9,797.0,,,
1872492,1838.8,945.2,797.0,,,
1872496,1838.9,948.3,797.0,,,
1872500,1838.8,949.3,797.0,,,
1872504,1838.1,949.5,797.0,,,
1872508,1837.3,948.0,797.0,,,
1872512,1837.3,947.9,796.0,,,
1872516,1837.7,950.8,796.0,,,
1872520,1838.6,953.8,794.0,,,
1872524,1839.4,956.3,792.0,,,
1872528,1839.7,956.7,789.0,,,
1872532,1840.1,958.2,785.0,,,
1872536,1840.3,960.7,781.0,,,
1872540,1840.1,963.8,777.0,,,
1872544,1839.9,964.4,772.0,,,
1872548,1839.5,964.4,765.0,,,
1872552,1838.8,965.5,759.0,,,
1872556,1838.0,968.8,754.0,,,
1872560,1837.3,973.5,750.0,,,
1872564,1836.8,978.4,748.0,,,
1872568,1836.6,983.5,747.0,,,
1872572,1836.3,988.5,742.0,,,
1872576,1835.4,995.3,737.0,,,
1872580,1834.6,1001.0,732.0,,,
1872584,1834.0,1004.2,726.0,,,
1872588,1834.2,1003.6,721.0,,,
1872592,1835.7,1000.9,714.0,,,
1872596,1838.6,998.7,708.0,,,
1872600,1847.5,997.1,700.0,,,
1872604,1865.7,992.8,692.0,,,
1872608,1895.7,985.2,686.0,,,
1872612,1936.0,974.7,680.0,,,
1872616,1977.9,955.9,673.0,,,
1872620,2015.7,936.7,665.0,,,
1872624,2042.5,916.6,659.0,,,
1872628,2059.7,903.4,654.0,,,
1872632,2070.9,894.1,650.0,,,
1872636,2077.7,888.1,647.0,,,
1872640,2081.6,883.3,643.0,,,
1872644,2082.8,879.9,639.0,,,
1872648,2083.8,878.9,634.0,,,
1872652,2084.2,879.0,629.0,,,
1872656,2083.7,879.7,624.0,,,
1872660,2082.8,883.2,619.0,,,
1872664,2081.8,887.9,615.0,,,
1872668,2080.6,893.5,611.0,,,
1872672,2079.7,898.8,608.0,,,
1872676,2078.6,902.9,606.0,,,
1872680,2077.3,907.1,603.0,,,
1872684,2076.2,910.6,599.0,,,
1872688,2075.7,913.4,593.0,,,
1872692,2075.6,915.8,587.0,,,
1872696,2076.0,919.0,582.0,,,
1872700,2076.4,922.0,578.0,,,
1872704,2076.8,924.4,572.0,,,
1872708,2077.2,926.4,567.0,,,
1872712,2077.4,926.8,563.0,,,
1872716,2077.9,925.8,559.0,,,
1872720,2078.6,926.2,555.0,,,
1872724,2079.7,927.6,551.0,,,
1872728,2080.9,931.1,547.0,,,
1872732,2081.2,936.0,543.0,,,
1872736,2081.2,940.1,537.0,,,
1872740,2080.5,944.5,531.0,,,
1872744,2078.2,943.5,525.0,,,
1872748,2072.6,927.5,520.0,,,
1872752,2067.4,893.0,514.0,,,
1872756,2063.0,837.2,508.0,,,
1872760,2061.7,762.3,503.0,,,
1872764,2062.5,681.9,498.0,,,
1872768,2063.5,603.5,494.0,,,
1872772,2065.4,540.6,489.0,,,
1872776,2073.1,497.9,485.0,,,
1872780,2082.8,478.6,482.0,,,
1872784,2092.3,467.2,481.0,,,
1872788,2099.9,467.8,480.0,,,
1872792,2103.3,473.2,478.0,,,
1872796,2106.4,479.4,476.0,,,
1872800,2109.8,488.3,473.0,,,
1872804,2111.8,500.6,471.0,,,
1872808,2112.4,511.2,469.0,,,
1872812,2112.6,526.8,466.0,,,
1872816,2112.0,541.2,464.0,,,
1872820,2110.7,554.2,460.0,,,
1872824,2109.6,564.1,456.0,,,
1872828,2108.5,575.4,452.0,,,
1872832,2108.0,585.9,447.0,,,
1872836,2107.8,596.4,443.0,,,
1872840,2107.1,603.2,439.0,,,
1872844,2106.3,607.1,435.0,,,
1872848,2105.9,612.8,432.0,,,
1872852,2106.3,618.3,429.0,,,
1872856,2107.5,623.3,425.0,,,
1872860,2108.6,624.6,423.0,,,
1872864,2108.5,626.1,421.0,,,
1872868,2107.6,628.0,419.0,,,
1872872,2106.5,630.4,418.0,,,
1872876,2105.6,632.1,416.0,,,
1872880,2105.1,632.8,414.0,,,
1872884,2105.4,633.5,413.0,,,
1872888,2105.9,634.5,411.0,,,
1872892,2106.3,636.2,410.0,,,
1872896,2106.5,637.8,407.0,,,
1872900,2106.4,638.9,405.0,,,
1872904,2106.1,638.7,403.0,,,
1872908,2106.0,637.7,401.0,,,
1872912,2105.9,636.8,400.0,,,
1872916,2106.0,636.4,399.0,,,
1872920,2106.0,636.6,398.0,,,
1872924,2105.8,636.9,398.0,,,
1872928,2105.6,637.2,397.0,,,
1872932,2105.9,637.8,395.0,,,
1872936,2106.8,638.3,394.0,,,
1872940,2107.5,638.7,392.0,,,
1872944,2107.9,639.1,391.0,,,
1872948,2107.5,639.8,391.0,,,
1872952,2107.2,641.2,390.0,,,
1872956,2107.5,642.6,389.0,,,
1872960,2107.7,644.2,388.0,,,
1872964,2108.0,644.3,387.0,,,
1872968,2107.7,642.8,386.0,,,
1872972,2107.4,641.7,385.0,,,
1872976,2107.7,639.9,384.0,,,
1872980,2108.4,638.3,382.0,,,
1872984,2109.1,636.3,381.0,,,
1872988,2109.9,634.1,379.0,,,
1872992,2110.7,633.6,378.0,,,
1872996,2111.4,633.5,378.0,,,
1873000,2112.1,632.2,378.0,,,
1873004,2112.7,629.3,379.0,,,
1873008,2113.3,623.5,379.0,,,
1873012,2114.3,612.2,380.0,,,
1873016,2116.6,597.1,382.0,,,
1873020,2119.3,569.0,385.0,,,
1873024,2120.0,546.9,388.0,,,
1873028,2119.1,540.6,386.0,,,
1873032,2113.9,610.9,365.0,,,
1873036,2086.2,800.1,308.0,,,
1873040,2052.9,996.3,250.0,,,
1873044,2021.5,1165.7,204.0,,,
1873048,1985.0,1281.8,167.0,,,
1873052,1985.0,1281.6,167.0,,,
1873056,,,0.0,,,
1873060,,,0.0,,,
1873064,,,0.0,,,
1873068,,,0.0,,,
1873072,,,0.0,,,
1873076,,,0.0,,,
1873080,,,0.0,,,
1873084,,,0.0,,,
1873088,,,0.0,,,
1873092,,,0.0,,,
1873096,,,0.0,,,
1873100,,,0.0,,,
1873104,,,0.0,,,
1873108,,,0.0,,,
1873112,,,0.0,,,
1873116,,,0.0,,,
1873120,,,0.0,,,
1873124,,,0.0,,,
1873128,,,0.0,,,
1873132,,,0.0,,,
1873136,,,0.0,,,
1873140,,,0.0,,,
1873144,,,0.0,,,
1873148,,,0.0,,,
1873152,,,0.0,,,
1873156,,,0.0,,,
1873160,,,0.0,,,
1873164,,,0.0,,,
1873168,774.7,2551.2,34.0,,,
1873172,774.4,2551.0,34.0,,,
1873176,778.8,2535.6,35.0,,,
1873180,803.0,2453.1,41.0,,,
1873184,897.3,2316.8,54.0,,,
1873188,1192.9,2035.0,91.0,,,
1873192,1479.2,1801.5,132.0,,,
1873196,1789.5,1579.5,196.0,,,
1873200,1913.1,1452.7,243.0,,,
1873204,1975.6,1331.6,289.0,,,
1873208,2000.6,1219.1,316.0,,,
1873212,2007.9,1138.3,332.0,,,
1873216,2012.6,1078.9,344.0,,,
1873220,2015.8,1041.5,355.0,,,
1873224,2018.0,1000.2,362.0,,,
1873228,2018.7,972.4,368.0,,,
1873232,2019.9,948.4,371.0,,,
1873236,2024.9,928.0,376.0,,,
1873240,2031.9,916.6,380.0,,,
1873244,2038.3,912.5,382.0,,,
1873248,2043.3,912.3,382.0,,,
1873252,2043.3,919.2,381.0,,,
1873256,2041.9,930.4,380.0,,,
1873260,2040.2,941.4,378.0,,,
1873264,2038.2,951.1,375.0,,,
1873268,2037.1,954.7,372.0,,,
1873272,2036.5,957.0,370.0,,,
1873276,2035.5,959.1,368.0,,,
1873280,2032.7,964.1,368.0,,,
1873284,2029.3,970.8,367.0,,,
1873288,2026.1,977.5,366.0,,,
1873292,2023.6,989.3,365.0,,,
1873296,2022.3,998.2,364.0,,,
1873300,2021.0,1007.0,363.0,,,
1873304,2019.3,1013.2,363.0,,,
1873308,2018.2,1012.4,363.0,,,
1873312,2016.8,1011.7,363.0,,,
1873316,2015.7,1012.4,363.0,,,
1873320,2014.9,1014.5,363.0,,,
1873324,2014.3,1018.3,363.0,,,
1873328,2014.1,1021.5,363.0,,,
1873332,2014.0,1023.7,364.0,,,
1873336,2014.5,1024.5,364.0,,,
1873340,2015.8,1024.1,365.0,,,
1873344,2017.4,1024.0,366.0,,,
1873348,2019.1,1024.2,366.0,,,
1873352,2019.8,1027.5,366.0,,,
1873356,2019.7,1030.9,365.0,,,
1873360,2018.0,1033.0,365.0,,,
1873364,2015.2,1033.0,366.0,,,
1873368,2013.3,1028.8,367.0,,,
1873372,2017.7,1023.6,369.0,,,
1873376,2035.9,1019.4,371.0,,,
1873380,2072.5,1015.9,374.0,,,
1873384,2127.8,1014.7,376.0,,,
1873388,2193.3,1014.6,378.0,,,
1873392,2267.9,1016.2,381.0,,,
1873396,2336.8,1019.8,383.0,,,
1873400,2400.9,1023.7,385.0,,,
1873404,2450.7,1026.7,385.0,,,
1873408,2484.0,1028.4,387.0,,,
1873412,2502.7,1030.4,388.0,,,
1873416,2509.0,1033.8,390.0,,,
1873420,2510.6,1039.4,390.0,,,
1873424,2509.2,1043.9,392.0,,,
1873428,2504.9,1047.0,393.0,,,
1873432,2499.8,1047.9,395.0,,,
1873436,2494.7,1049.4,398.0,,,
1873440,2490.0,1052.1,400.0,,,
1873444,2484.4,1054.2,402.0,,,
1873448,2478.9,1053.4,404.0,,,
1873452,2473.9,1052.1,405.0,,,
1873456,2469.8,1051.3,407.0,,,
1873460,2467.5,1053.5,410.0,,,
1873464,2465.8,1054.1,412.0,,,
1873468,2465.6,1051.6,413.0,,,
1873472,2465.4,1050.6,414.0,,,
1873476,2463.8,1050.4,416.0,,,
1873480,2461.5,1053.7,418.0,,,
1873484,2459.2,1056.7,420.0,,,
1873488,2458.9,1055.4,423.0,,,
1873492,2459.5,1052.6,424.0,,,
1873496,2460.1,1050.1,425.0,,,
1873500,2460.6,1049.1,426.0,,,
1873504,2460.4,1050.2,428.0,,,
1873508,2460.3,1051.8,430.0,,,
1873512,2460.5,1053.0,432.0,,,
1873516,2460.7,1053.9,433.0,,,
1873520,2460.8,1054.8,435.0,,,
1873524,2460.6,1056.2,437.0,,,
1873528,2460.4,1057.9,438.0,,,
1873532,2460.4,1060.1,440.0,,,
1873536,2460.7,1061.7,441.0,,,
1873540,2460.8,1062.8,442.0,,,
1873544,2460.7,1064.1,444.0,,,
1873548,2460.8,1065.1,446.0,,,
1873552,2462.5,1066.3,449.0,,,
1873556,2465.0,1067.2,450.0,,,
1873560,2467.9,1067.5,451.0,,,
1873564,2469.4,1066.9,452.0,,,
1873568,2470.1,1065.9,453.0,,,
1873572,2470.1,1064.7,455.0,,,
1873576,2470.8,1063.7,457.0,,,
1873580,2471.4,1063.9,459.0,,,
1873584,2470.6,1064.6,461.0,,,
1873588,2469.6,1065.1,463.0,,,
1873592,2468.0,1065.2,465.0,,,
1873596,2467.9,1065.0,467.0,,,
1873600,2468.4,1064.8,469.0,,,
1873604,2468.8,1064.8,471.0,,,
1873608,2468.9,1064.9,473.0,,,
1873612,2466.8,1064.5,475.0,,,
1873616,2455.9,1064.6,480.0,,,
1873620,2431.7,1068.7,486.0,,,
1873624,2389.2,1079.7,491.0,,,
1873628,2335.3,1093.3,497.0,,,
1873632,2280.1,1112.4,501.0,,,
1873636,2228.3,1128.1,503.0,,,
1873640,2188.0,1142.5,505.0,,,
1873644,2159.1,1156.8,506.0,,,
1873648,2139.9,1165.8,508.0,,,
1873652,2131.6,1171.9,509.0,,,
1873656,2127.2,1174.7,511.0,,,
1873660,2125.7,1176.3,513.0,,,
1873664,2125.4,1179.0,514.0,,,
1873668,2126.2,1182.0,515.0,,,
1873672,2128.0,1183.8,515.0,,,
1873676,2130.7,1183.2,515.0,,,
1873680,2133.5,1180.7,515.0,,,
1873684,2136.7,1176.8,515.0,,,
1873688,2140.2,1173.3,516.0,,,
1873692,2144.1,1170.9,517.0,,,
1873696,2147.1,1170.1,518.0,,,
1873700,2149.3,1170.5,519.0,,,
1873704,2149.9,1172.1,519.0,,,
1873708,2150.0,1174.2,520.0,,,
1873712,2150.2,1175.3,520.0,,,
1873716,2150.2,1173.9,521.0,,,
1873720,2149.5,1171.1,521.0,,,
1873724,2148.4,1167.1,521.0,,,
1873728,2148.2,1164.1,521.0,,,
1873732,2148.7,1160.6,520.0,,,
1873736,2149.7,1158.4,520.0,,,
1873740,2150.1,1156.8,521.0,,,
1873744,2150.4,1155.6,522.0,,,
1873748,2151.4,1154.2,522.0,,,
1873752,2152.4,1152.9,523.0,,,
1873756,2153.4,1151.8,524.0,,,
1873760,2153.6,1151.3,525.0,,,
1873764,2153.2,1151.6,527.0,,,
1873768,2152.3,1154.5,528.0,,,
1873772,2151.0,1158.2,527.0,,,
1873776,2149.9,1162.5,526.0,,,
1873780,2149.5,1167.1,523.0,,,
1873784,2149.1,1173.0,520.0,,,
1873788,2148.5,1186.0,514.0,,,
1873792,2148.0,1214.7,506.0,,,
1873796,2145.7,1280.9,489.0,,,
1873800,2121.2,1434.0,456.0,,,
1873804,1989.4,1692.0,395.0,,,
1873808,1733.1,2152.6,278.0,,,
1873812,1347.1,2688.2,174.0,,,
1873816,1074.7,3072.3,95.0,,,
1873820,832.9,3270.0,66.0,,,
1873824,765.4,3270.0,66.0,,,
1873828,,,0.0,,,
1873832,,,0.0,,,
1873836,,,0.0,,,
1873840,,,0.0,,,
1873844,,,0.0,,,
1873848,,,0.0,,,
1873852,,,0.0,,,
1873856,,,0.0,,,
1873860,,,0.0,,,
1873864,,,0.0,,,
1873868,,,0.0,,,
1873872,,,0.0,,,
1873876,,,0.0,,,
1873880,,,0.0,,,
1873884,,,0.0,,,
1873888,,,0.0,,,
1873892,,,0.0,,,
1873896,,,0.0,,,
1873900,,,0.0,,,
1873904,,,0.0,,,
1873908,,,0.0,,,
1873912,,,0.0,,,
1873916,,,0.0,,,
1873920,,,0.0,,,
1873924,,,0.0,,,
1873928,,,0.0,,,
1873932,,,0.0,,,
1873936,,,0.0,,,
1873940,,,0.0,,,
1873944,,,0.0,,,
1873948,,,0.0,,,
1873952,,,0.0,,,
1873956,,,0.0,,,
1873960,,,0.0,,,
1873964,,,0.0,,,
1873968,,,0.0,,,
1873972,,,0.0,,,
1873976,,,0.0,,,
1873980,,,0.0,,,
1873984,,,0.0,,,
1873988,,,0.0,,,
1873992,,,0.0,,,
1873996,,,0.0,,,
1874000,,,0.0,,,
1874004,,,0.0,,,
1874008,,,0.0,,,
1874012,,,0.0,,,
1874016,,,0.0,,,
1874020,,,0.0,,,
1874024,,,0.0,,,
1874028,,,0.0,,,
1874032,,,0.0,,,
1874036,,,0.0,,,
